Name,Time,Cumulative PnL
Taker,2021-Nov-05 19:28:44.357342,-394.570483
Taker,2021-Nov-05 19:29:45.600858,-80.570483
Taker,2021-Nov-05 19:30:45.741732,-84.570483
Taker,2021-Nov-05 19:31:46.098849,-91.570483
Taker,2021-Nov-05 19:32:46.855738,-73.570483
Taker,2021-Nov-05 19:33:48.504940,-67.570483
Taker,2021-Nov-05 19:34:49.910099,-37.570483
Taker,2021-Nov-05 19:35:50.701782,-394.570483
Taker,2021-Nov-05 19:36:52.011860,-14.570483
Taker,2021-Nov-05 19:37:54.313192,-394.570483
Taker,2021-Nov-05 19:38:55.917682,-16.570483
Taker,2021-Nov-05 19:39:57.321817,-18.570483
Taker,2021-Nov-05 19:40:59.001785,-34.570483
Taker,2021-Nov-05 19:42:00.153137,-394.570483
Taker,2021-Nov-05 19:43:01.543427,-394.570483
Taker,2021-Nov-05 19:44:03.155512,-69.570483
Taker,2021-Nov-05 19:45:05.072348,-54.570483
Taker,2021-Nov-05 19:46:06.115357,-48.570483
Taker,2021-Nov-05 19:47:06.411676,-30.570483
Taker,2021-Nov-05 19:48:07.089810,-39.570483
Taker,2021-Nov-05 19:49:07.521294,-56.570483
Taker,2021-Nov-05 19:50:09.077288,-25.570483
Taker,2021-Nov-05 19:51:09.334476,-47.570483
Taker,2021-Nov-05 19:52:10.126294,-394.570483
Taker,2021-Nov-05 19:53:10.932065,-66.570483
Taker,2021-Nov-05 19:54:11.679266,-78.570483
Taker,2021-Nov-05 19:55:12.715261,-106.570483
Taker,2021-Nov-05 19:56:13.029636,-92.570483
Taker,2021-Nov-05 19:57:13.484922,-69.570483
Taker,2021-Nov-05 19:58:14.595934,-78.570483
Taker,2021-Nov-05 19:59:15.410109,-88.570483
Taker,2021-Nov-05 20:00:50.073214,-339.570483
Taker,2021-Nov-05 21:00:00.055570,-339.570483
Taker,2021-Nov-06 04:00:00,-339.570483
